,imagepath,xmlpath,xmin,xmax,ymin,ymax,width,height,center_x,center_y,bb_width,bb_height
416,/content/drive/MyDrive/dataset/car-wbs-MH14EH7958_00000.jpeg,/content/drive/MyDrive/dataset/car-wbs-MH14EH7958_00000.xml,229,409,331,373,673,507,0.4739970282317979,0.6942800788954635,0.2674591381872214,0.08284023668639054
417,/content/drive/MyDrive/dataset/car-wbs-MH14EH7958_00001.jpeg,/content/drive/MyDrive/dataset/car-wbs-MH14EH7958_00001.xml,78,248,74,112,398,168,0.40954773869346733,0.5535714285714286,0.4271356783919598,0.2261904761904762
418,/content/drive/MyDrive/dataset/car-wbs-MH14EP4660_00000.jpeg,/content/drive/MyDrive/dataset/car-wbs-MH14EP4660_00000.xml,103,221,174,204,294,280,0.5510204081632653,0.675,0.4013605442176871,0.10714285714285714
419,/content/drive/MyDrive/dataset/car-wbs-MH14EU3498_00000.jpeg,/content/drive/MyDrive/dataset/car-wbs-MH14EU3498_00000.xml,63,276,94,146,376,216,0.4507978723404255,0.5555555555555556,0.5664893617021277,0.24074074074074073
420,/content/drive/MyDrive/dataset/car-wbs-MH15BD8877_00000.png,/content/drive/MyDrive/dataset/car-wbs-MH15BD8877_00000.xml,97,201,181,209,250,245,0.596,0.7959183673469388,0.416,0.11428571428571428
421,/content/drive/MyDrive/dataset/car-wbs-MH20BN3525_00000.jpeg,/content/drive/MyDrive/dataset/car-wbs-MH20BN3525_00000.xml,112,286,199,239,323,297,0.6160990712074303,0.7373737373737373,0.5386996904024768,0.13468013468013468
422,/content/drive/MyDrive/dataset/car-wbs-MH20BN3525_00001.jpeg,/content/drive/MyDrive/dataset/car-wbs-MH20BN3525_00001.xml,163,364,238,284,437,354,0.602974828375286,0.7372881355932204,0.459954233409611,0.12994350282485875
423,/content/drive/MyDrive/dataset/car-wbs-MH20BQ20_00000.png,/content/drive/MyDrive/dataset/car-wbs-MH20BQ20_00000.xml,144,322,113,162,471,212,0.49469214437367304,0.6485849056603774,0.37791932059447986,0.23113207547169812
424,/content/drive/MyDrive/dataset/car-wbs-MH20BY3665_00000.jpeg,/content/drive/MyDrive/dataset/car-wbs-MH20BY3665_00000.xml,185,323,115,147,500,301,0.508,0.43521594684385384,0.276,0.10631229235880399
425,/content/drive/MyDrive/dataset/car-wbs-MH20BY3665_00001.jpeg,/content/drive/MyDrive/dataset/car-wbs-MH20BY3665_00001.xml,43,179,14,43,228,100,0.4868421052631579,0.285,0.5964912280701754,0.29
426,/content/drive/MyDrive/dataset/car-wbs-MH20BY4465_00000.jpeg,/content/drive/MyDrive/dataset/car-wbs-MH20BY4465_00000.xml,62,138,130,154,250,195,0.4,0.7282051282051282,0.304,0.12307692307692308
427,/content/drive/MyDrive/dataset/car-wbs-MH20CS1938_00000.jpeg,/content/drive/MyDrive/dataset/car-wbs-MH20CS1938_00000.xml,115,176,135,155,369,210,0.3943089430894309,0.6904761904761905,0.16531165311653118,0.09523809523809523
428,/content/drive/MyDrive/dataset/car-wbs-MH20CS1941_00000.jpeg,/content/drive/MyDrive/dataset/car-wbs-MH20CS1941_00000.xml,111,226,183,209,339,252,0.4970501474926254,0.7777777777777778,0.3392330383480826,0.10317460317460317
429,/content/drive/MyDrive/dataset/car-wbs-MH20CS1941_00001.jpeg,/content/drive/MyDrive/dataset/car-wbs-MH20CS1941_00001.xml,214,425,124,167,616,360,0.5186688311688312,0.4041666666666667,0.3425324675324675,0.11944444444444445
430,/content/drive/MyDrive/dataset/car-wbs-MH20CS4946_00000.jpeg,/content/drive/MyDrive/dataset/car-wbs-MH20CS4946_00000.xml,167,276,175,198,405,348,0.5469135802469136,0.5359195402298851,0.2691358024691358,0.06609195402298851
431,/content/drive/MyDrive/dataset/car-wbs-MH20CS9817_00000.jpeg,/content/drive/MyDrive/dataset/car-wbs-MH20CS9817_00000.xml,68,252,85,128,404,211,0.39603960396039606,0.504739336492891,0.45544554455445546,0.2037914691943128
432,/content/drive/MyDrive/dataset/car-wbs-MH20DJ0419_00000.jpeg,/content/drive/MyDrive/dataset/car-wbs-MH20DJ0419_00000.xml,34,174,155,198,388,241,0.26804123711340205,0.7323651452282157,0.36082474226804123,0.17842323651452283
433,/content/drive/MyDrive/dataset/car-wbs-MH20DV2362_00000.jpeg,/content/drive/MyDrive/dataset/car-wbs-MH20DV2362_00000.xml,23,208,144,174,329,180,0.35106382978723405,0.8833333333333333,0.5623100303951368,0.16666666666666666
434,/content/drive/MyDrive/dataset/car-wbs-MH20EE045_00000.jpeg,/content/drive/MyDrive/dataset/car-wbs-MH20EE045_00000.xml,170,305,115,148,379,258,0.6266490765171504,0.5096899224806202,0.3562005277044855,0.12790697674418605
435,/content/drive/MyDrive/dataset/car-wbs-MH20EE0943_00000.jpeg,/content/drive/MyDrive/dataset/car-wbs-MH20EE0943_00000.xml,104,231,279,312,317,404,0.5283911671924291,0.7314356435643564,0.40063091482649843,0.08168316831683169
436,/content/drive/MyDrive/dataset/car-wbs-MH20EE7597_00000.jpeg,/content/drive/MyDrive/dataset/car-wbs-MH20EE7597_00000.xml,523,1775,983,1280,2281,2252,0.5037264357737834,0.5024422735346359,0.548882069267865,0.13188277087033748
437,/content/drive/MyDrive/dataset/car-wbs-MH20EE7598_00000.png,/content/drive/MyDrive/dataset/car-wbs-MH20EE7598_00000.xml,127,279,160,208,304,313,0.6677631578947368,0.5878594249201278,0.5,0.15335463258785942
438,/content/drive/MyDrive/dataset/car-wbs-MH20EE7598_00001.jpeg,/content/drive/MyDrive/dataset/car-wbs-MH20EE7598_00001.xml,59,212,237,274,282,329,0.4804964539007092,0.776595744680851,0.5425531914893617,0.11246200607902736
439,/content/drive/MyDrive/dataset/car-wbs-MH20EJ0364_00000.png,/content/drive/MyDrive/dataset/car-wbs-MH20EJ0364_00000.xml,53,205,152,192,260,245,0.49615384615384617,0.7020408163265306,0.5846153846153846,0.16326530612244897
440,/content/drive/MyDrive/dataset/car-wbs-MH21V9926_00000.jpg,/content/drive/MyDrive/dataset/car-wbs-MH21V9926_00000.xml,101,223,357,386,333,431,0.4864864864864865,0.8619489559164734,0.3663663663663664,0.06728538283062645
441,/content/drive/MyDrive/dataset/car-wbs-MH46X9996_00000.jpg,/content/drive/MyDrive/dataset/car-wbs-MH46X9996_00000.xml,126,265,317,353,392,388,0.4987244897959184,0.8634020618556701,0.35459183673469385,0.09278350515463918
442,/content/drive/MyDrive/dataset/car-wbs-PB08CX2959_00000.jpeg,/content/drive/MyDrive/dataset/car-wbs-PB08CX2959_00000.xml,95,310,420,475,470,530,0.4308510638297872,0.8443396226415094,0.4574468085106383,0.10377358490566038
443,/content/drive/MyDrive/dataset/car-wbs-RJ02CC0784_00000.jpg,/content/drive/MyDrive/dataset/car-wbs-RJ02CC0784_00000.xml,70,166,262,284,262,321,0.45038167938931295,0.8504672897196262,0.366412213740458,0.06853582554517133
444,/content/drive/MyDrive/dataset/car-wbs-TN07BU5427_00000.jpeg,/content/drive/MyDrive/dataset/car-wbs-TN07BU5427_00000.xml,18,202,230,275,258,355,0.4263565891472868,0.7112676056338029,0.7131782945736435,0.1267605633802817
445,/content/drive/MyDrive/dataset/car-wbs-TN07BU5427_00001.jpeg,/content/drive/MyDrive/dataset/car-wbs-TN07BU5427_00001.xml,123,373,518,578,816,897,0.30392156862745096,0.6109253065774805,0.30637254901960786,0.06688963210702341
446,/content/drive/MyDrive/dataset/car-wbs-TN07BV5200_00000.jpeg,/content/drive/MyDrive/dataset/car-wbs-TN07BV5200_00000.xml,66,238,360,406,475,465,0.32,0.8236559139784946,0.36210526315789476,0.0989247311827957
447,/content/drive/MyDrive/dataset/car-wbs-TN09CH7770_00000.jpeg,/content/drive/MyDrive/dataset/car-wbs-TN09CH7770_00000.xml,120,235,19,54,261,166,0.6800766283524904,0.21987951807228914,0.44061302681992337,0.21084337349397592
448,/content/drive/MyDrive/dataset/car-wbs-TN19S4523_00000.png,/content/drive/MyDrive/dataset/car-wbs-TN19S4523_00000.xml,152,214,181,194,266,223,0.6879699248120301,0.8408071748878924,0.23308270676691728,0.05829596412556054
449,/content/drive/MyDrive/dataset/car-wbs-TN21AT0479_00000.jpg,/content/drive/MyDrive/dataset/car-wbs-TN21AT0479_00000.xml,225,301,312,337,343,410,0.7667638483965015,0.7914634146341464,0.22157434402332363,0.06097560975609756
450,/content/drive/MyDrive/dataset/car-wbs-TN21AT0480_00000.jpg,/content/drive/MyDrive/dataset/car-wbs-TN21AT0480_00000.xml,186,390,321,373,573,573,0.5026178010471204,0.6055846422338569,0.35602094240837695,0.09075043630017451
451,/content/drive/MyDrive/dataset/car-wbs-TN21AT0480_00001.jpg,/content/drive/MyDrive/dataset/car-wbs-TN21AT0480_00001.xml,102,239,323,371,578,504,0.29498269896193774,0.6884920634920635,0.2370242214532872,0.09523809523809523
452,/content/drive/MyDrive/dataset/car-wbs-TN21AT0492_00000.jpg,/content/drive/MyDrive/dataset/car-wbs-TN21AT0492_00000.xml,420,590,324,414,643,438,0.7853810264385692,0.8424657534246576,0.2643856920684292,0.2054794520547945
453,/content/drive/MyDrive/dataset/car-wbs-TN21AU1153_00000.png,/content/drive/MyDrive/dataset/car-wbs-TN21AU1153_00000.xml,65,136,216,244,351,301,0.2863247863247863,0.7641196013289037,0.2022792022792023,0.09302325581395349
454,/content/drive/MyDrive/dataset/car-wbs-TN21BC6225_00000.png,/content/drive/MyDrive/dataset/car-wbs-TN21BC6225_00000.xml,42,146,120,146,221,200,0.4253393665158371,0.665,0.47058823529411764,0.13
455,/content/drive/MyDrive/dataset/car-wbs-TN21BY0166_00000.png,/content/drive/MyDrive/dataset/car-wbs-TN21BY0166_00000.xml,98,147,102,132,180,220,0.6805555555555556,0.5318181818181819,0.2722222222222222,0.13636363636363635
456,/content/drive/MyDrive/dataset/car-wbs-TN21BZ0768_00000.png,/content/drive/MyDrive/dataset/car-wbs-TN21BZ0768_00000.xml,117,190,204,229,242,310,0.6342975206611571,0.6983870967741935,0.30165289256198347,0.08064516129032258
457,/content/drive/MyDrive/dataset/car-wbs-TN21BZ0768_00001.png,/content/drive/MyDrive/dataset/car-wbs-TN21BZ0768_00001.xml,79,121,116,128,155,174,0.6451612903225806,0.7011494252873564,0.2709677419354839,0.06896551724137931
458,/content/drive/MyDrive/dataset/car-wbs-TN28BA9999_00000.jpeg,/content/drive/MyDrive/dataset/car-wbs-TN28BA9999_00000.xml,188,375,422,464,597,720,0.4715242881072027,0.6152777777777778,0.3132328308207705,0.058333333333333334
459,/content/drive/MyDrive/dataset/car-wbs-TN37CR4019_00000.jpeg,/content/drive/MyDrive/dataset/car-wbs-TN37CR4019_00000.xml,101,295,270,362,405,546,0.4888888888888889,0.5787545787545788,0.47901234567901235,0.1684981684981685
460,/content/drive/MyDrive/dataset/car-wbs-TN38BW1139_00000.jpeg,/content/drive/MyDrive/dataset/car-wbs-TN38BW1139_00000.xml,41,305,134,200,351,290,0.4928774928774929,0.5758620689655173,0.7521367521367521,0.22758620689655173
461,/content/drive/MyDrive/dataset/car-wbs-TN38BY4191_00000.jpeg,/content/drive/MyDrive/dataset/car-wbs-TN38BY4191_00000.xml,97,228,226,258,298,395,0.5453020134228188,0.6126582278481013,0.4395973154362416,0.0810126582278481
462,/content/drive/MyDrive/dataset/car-wbs-TN42R2697_00000.jpg,/content/drive/MyDrive/dataset/car-wbs-TN42R2697_00000.xml,7,526,79,187,526,320,0.5066539923954373,0.415625,0.9866920152091255,0.3375
463,/content/drive/MyDrive/dataset/car-wbs-TN45BA1065_00000.jpeg,/content/drive/MyDrive/dataset/car-wbs-TN45BA1065_00000.xml,94,194,85,109,303,224,0.4752475247524752,0.4330357142857143,0.33003300330033003,0.10714285714285714
464,/content/drive/MyDrive/dataset/car-wbs-TN52U1580_00000.jpeg,/content/drive/MyDrive/dataset/car-wbs-TN52U1580_00000.xml,40,252,241,295,360,450,0.40555555555555556,0.5955555555555555,0.5888888888888889,0.12
465,/content/drive/MyDrive/dataset/car-wbs-TN58AM1_00000.jpeg,/content/drive/MyDrive/dataset/car-wbs-TN58AM1_00000.xml,170,372,390,441,536,684,0.5055970149253731,0.6074561403508771,0.376865671641791,0.07456140350877193
466,/content/drive/MyDrive/dataset/car-wbs-TN59BE0939_00000.jpg,/content/drive/MyDrive/dataset/car-wbs-TN59BE0939_00000.xml,209,325,463,487,523,540,0.5105162523900574,0.8796296296296297,0.22179732313575526,0.044444444444444446
467,/content/drive/MyDrive/dataset/car-wbs-TN66U8215_00000.jpeg,/content/drive/MyDrive/dataset/car-wbs-TN66U8215_00000.xml,52,401,89,176,497,244,0.4557344064386318,0.5430327868852459,0.7022132796780685,0.35655737704918034
468,/content/drive/MyDrive/dataset/car-wbs-TN74AH1413_00000.jpeg,/content/drive/MyDrive/dataset/car-wbs-TN74AH1413_00000.xml,41,149,224,251,344,358,0.2761627906976744,0.6634078212290503,0.313953488372093,0.07541899441340782
469,/content/drive/MyDrive/dataset/car-wbs-TN74AL5074_00000.jpeg,/content/drive/MyDrive/dataset/car-wbs-TN74AL5074_00000.xml,179,375,116,184,500,274,0.554,0.5474452554744526,0.392,0.24817518248175183
470,/content/drive/MyDrive/dataset/car-wbs-TN74F3339_00000.jpeg,/content/drive/MyDrive/dataset/car-wbs-TN74F3339_00000.xml,231,310,187,212,340,371,0.7955882352941176,0.5377358490566038,0.2323529411764706,0.0673854447439353
471,/content/drive/MyDrive/dataset/car-wbs-TN99F2378_00000.png,/content/drive/MyDrive/dataset/car-wbs-TN99F2378_00000.xml,83,242,25,64,326,224,0.49846625766871167,0.19866071428571427,0.48773006134969327,0.17410714285714285
472,/content/drive/MyDrive/dataset/car-wbs-TS08ER1643_00000.png,/content/drive/MyDrive/dataset/car-wbs-TS08ER1643_00000.xml,1,466,27,147,480,286,0.4864583333333333,0.3041958041958042,0.96875,0.4195804195804196
473,/content/drive/MyDrive/dataset/car-wbs-UP16CT2233_00000.jpg,/content/drive/MyDrive/dataset/car-wbs-UP16CT2233_00000.xml,180,343,586,619,539,658,0.48515769944341375,0.9156534954407295,0.30241187384044527,0.05015197568389058
474,/content/drive/MyDrive/dataset/car-wbs-UP32FH2653_00000.jpg,/content/drive/MyDrive/dataset/car-wbs-UP32FH2653_00000.xml,311,442,304,357,539,432,0.6985157699443414,0.7650462962962963,0.24304267161410018,0.12268518518518519
475,/content/drive/MyDrive/dataset/car-wbs-UP50AS4535_00000.jpg,/content/drive/MyDrive/dataset/car-wbs-UP50AS4535_00000.xml,397,613,428,489,960,601,0.5260416666666666,0.7628951747088186,0.225,0.10149750415973377
476,/content/drive/MyDrive/dataset/car-wbs-WB74X7605_00000.jpeg,/content/drive/MyDrive/dataset/car-wbs-WB74X7605_00000.xml,84,165,122,160,341,196,0.3651026392961877,0.7193877551020408,0.2375366568914956,0.19387755102040816
477,/content/drive/MyDrive/dataset/cbd81ff4-fc2a-4cd5-bed6-0fef4c456caa___226616d1495986750-zoomcar-review-mahindra-scorpio-s4-09-pamban.jpg.jpeg,/content/drive/MyDrive/dataset/cbd81ff4-fc2a-4cd5-bed6-0fef4c456caa___226616d1495986750-zoomcar-review-mahindra-scorpio-s4-09-pamban.jpg.xml,807,1088,748,846,2432,1368,0.38959703947368424,0.5826023391812866,0.11554276315789473,0.07163742690058479
478,/content/drive/MyDrive/dataset/cc80e5c6-2cb7-40f7-a072-3f4cb5a56c65___Dileep_Car_Innova_1.jpg.jpeg,/content/drive/MyDrive/dataset/cc80e5c6-2cb7-40f7-a072-3f4cb5a56c65___Dileep_Car_Innova_1.jpg.xml,424,896,762,937,1200,1600,0.55,0.5309375,0.3933333333333333,0.109375
479,/content/drive/MyDrive/dataset/cd506968-8676-4df3-9150-d1c2e618f4c2___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_nissan-note-india-testing_827x510_81508219864.jpg,/content/drive/MyDrive/dataset/cd506968-8676-4df3-9150-d1c2e618f4c2___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_nissan-note-india-testing_827x510_81508219864.xml,345,578,269,328,827,510,0.5580411124546554,0.5852941176470589,0.28174123337363965,0.11568627450980393
480,/content/drive/MyDrive/dataset/cf011553-f802-4b11-99ec-6e03d731b646___new_2014-VW-Polo-facelift-spied-India-rear.jpg.jpeg,/content/drive/MyDrive/dataset/cf011553-f802-4b11-99ec-6e03d731b646___new_2014-VW-Polo-facelift-spied-India-rear.jpg.xml,197,375,320,357,500,448,0.572,0.7555803571428571,0.356,0.08258928571428571
481,/content/drive/MyDrive/dataset/CG1.jpg,/content/drive/MyDrive/dataset/CG1.xml,102,192,262,283,270,332,0.5444444444444444,0.8207831325301205,0.3333333333333333,0.06325301204819277
482,/content/drive/MyDrive/dataset/CG10.jpg,/content/drive/MyDrive/dataset/CG10.xml,74,178,372,395,272,604,0.4632352941176471,0.6349337748344371,0.38235294117647056,0.0380794701986755
483,/content/drive/MyDrive/dataset/CG11.jpg,/content/drive/MyDrive/dataset/CG11.xml,133,189,173,184,272,363,0.5919117647058824,0.49173553719008267,0.20588235294117646,0.030303030303030304
484,/content/drive/MyDrive/dataset/CG12.jpg,/content/drive/MyDrive/dataset/CG12.xml,84,180,260,281,272,363,0.4852941176470588,0.7451790633608816,0.35294117647058826,0.05785123966942149
485,/content/drive/MyDrive/dataset/CG13.jpg,/content/drive/MyDrive/dataset/CG13.xml,92,177,245,267,272,363,0.4944852941176471,0.7052341597796143,0.3125,0.06060606060606061
486,/content/drive/MyDrive/dataset/CG14.jpg,/content/drive/MyDrive/dataset/CG14.xml,91,138,136,145,272,204,0.4209558823529412,0.6887254901960784,0.17279411764705882,0.04411764705882353
487,/content/drive/MyDrive/dataset/CG15.jpg,/content/drive/MyDrive/dataset/CG15.xml,109,166,130,142,272,204,0.5055147058823529,0.6666666666666666,0.20955882352941177,0.058823529411764705
488,/content/drive/MyDrive/dataset/CG16.jpg,/content/drive/MyDrive/dataset/CG16.xml,90,137,128,139,272,204,0.4172794117647059,0.6544117647058824,0.17279411764705882,0.05392156862745098
489,/content/drive/MyDrive/dataset/CG17.jpg,/content/drive/MyDrive/dataset/CG17.xml,103,155,122,135,272,204,0.4742647058823529,0.6299019607843137,0.19117647058823528,0.06372549019607843
490,/content/drive/MyDrive/dataset/CG18.jpg,/content/drive/MyDrive/dataset/CG18.xml,111,212,247,288,272,363,0.59375,0.7369146005509641,0.3713235294117647,0.11294765840220386
491,/content/drive/MyDrive/dataset/CG19.jpg,/content/drive/MyDrive/dataset/CG19.xml,106,170,205,220,272,363,0.5073529411764706,0.5853994490358126,0.23529411764705882,0.04132231404958678
492,/content/drive/MyDrive/dataset/CG20.jpg,/content/drive/MyDrive/dataset/CG20.xml,73,136,126,140,272,204,0.38419117647058826,0.6519607843137255,0.23161764705882354,0.06862745098039216
493,/content/drive/MyDrive/dataset/CG21.jpg,/content/drive/MyDrive/dataset/CG21.xml,106,165,156,169,272,204,0.49816176470588236,0.7965686274509803,0.21691176470588236,0.06372549019607843
494,/content/drive/MyDrive/dataset/CG22.jpg,/content/drive/MyDrive/dataset/CG22.xml,94,173,237,255,272,291,0.49080882352941174,0.845360824742268,0.29044117647058826,0.061855670103092786
495,/content/drive/MyDrive/dataset/CG4.jpg,/content/drive/MyDrive/dataset/CG4.xml,104,175,140,153,272,153,0.5128676470588235,0.9575163398692811,0.2610294117647059,0.08496732026143791
496,/content/drive/MyDrive/dataset/CG6.jpg,/content/drive/MyDrive/dataset/CG6.xml,116,161,118,129,272,153,0.5091911764705882,0.8071895424836601,0.16544117647058823,0.0718954248366013
497,/content/drive/MyDrive/dataset/CG7.jpg,/content/drive/MyDrive/dataset/CG7.xml,76,165,372,390,272,575,0.4430147058823529,0.662608695652174,0.3272058823529412,0.03130434782608696
498,/content/drive/MyDrive/dataset/CG8.jpg,/content/drive/MyDrive/dataset/CG8.xml,90,181,171,194,272,363,0.49816176470588236,0.5027548209366391,0.33455882352941174,0.06336088154269973
499,/content/drive/MyDrive/dataset/CG9.jpg,/content/drive/MyDrive/dataset/CG9.xml,86,182,196,220,272,363,0.49264705882352944,0.5730027548209367,0.35294117647058826,0.06611570247933884
500,/content/drive/MyDrive/dataset/CH1.jpg,/content/drive/MyDrive/dataset/CH1.xml,34,69,132,145,272,174,0.18933823529411764,0.7959770114942529,0.12867647058823528,0.07471264367816093
501,/content/drive/MyDrive/dataset/CH10.jpg,/content/drive/MyDrive/dataset/CH10.xml,81,175,301,321,272,503,0.47058823529411764,0.6182902584493042,0.34558823529411764,0.039761431411530816
502,/content/drive/MyDrive/dataset/CH2.jpg,/content/drive/MyDrive/dataset/CH2.xml,109,189,140,160,272,204,0.5477941176470589,0.7352941176470589,0.29411764705882354,0.09803921568627451
503,/content/drive/MyDrive/dataset/CH3.jpg,/content/drive/MyDrive/dataset/CH3.xml,55,144,270,291,272,363,0.36580882352941174,0.7727272727272727,0.3272058823529412,0.05785123966942149
504,/content/drive/MyDrive/dataset/CH4.jpg,/content/drive/MyDrive/dataset/CH4.xml,96,192,192,218,272,259,0.5294117647058824,0.7915057915057915,0.35294117647058826,0.10038610038610038
505,/content/drive/MyDrive/dataset/CH5.jpg,/content/drive/MyDrive/dataset/CH5.xml,112,178,171,185,272,204,0.5330882352941176,0.8725490196078431,0.2426470588235294,0.06862745098039216
506,/content/drive/MyDrive/dataset/CH6.jpg,/content/drive/MyDrive/dataset/CH6.xml,108,178,149,166,272,204,0.5257352941176471,0.7720588235294118,0.25735294117647056,0.08333333333333333
507,/content/drive/MyDrive/dataset/CH7.jpg,/content/drive/MyDrive/dataset/CH7.xml,96,204,160,186,272,204,0.5514705882352942,0.8480392156862745,0.39705882352941174,0.12745098039215685
508,/content/drive/MyDrive/dataset/CH8.jpg,/content/drive/MyDrive/dataset/CH8.xml,59,140,184,201,272,204,0.36580882352941174,0.9436274509803921,0.2977941176470588,0.08333333333333333
509,/content/drive/MyDrive/dataset/CH9.jpg,/content/drive/MyDrive/dataset/CH9.xml,108,162,105,118,272,204,0.4963235294117647,0.5465686274509803,0.19852941176470587,0.06372549019607843
510,/content/drive/MyDrive/dataset/d1115e64-987f-4a72-b9bb-853f67ca37b6___new_2014-Volkswagen-Polo-Review.jpg.jpeg,/content/drive/MyDrive/dataset/d1115e64-987f-4a72-b9bb-853f67ca37b6___new_2014-Volkswagen-Polo-Review.jpg.xml,159,329,259,297,500,354,0.488,0.7853107344632768,0.34,0.10734463276836158
511,/content/drive/MyDrive/dataset/d16041c1-831d-4cc9-8869-68be8b6e12d7___slider-new-2.jpg.jpeg,/content/drive/MyDrive/dataset/d16041c1-831d-4cc9-8869-68be8b6e12d7___slider-new-2.jpg.xml,809,1031,240,301,1266,453,0.7266982622432859,0.5971302428256071,0.17535545023696683,0.1346578366445916
512,/content/drive/MyDrive/dataset/d3d2cbaa-f24a-4cb7-a236-53fa514816b4___new_2017-Skoda-Rapid-Diesel-DSG-Review-6.jpg.jpeg,/content/drive/MyDrive/dataset/d3d2cbaa-f24a-4cb7-a236-53fa514816b4___new_2017-Skoda-Rapid-Diesel-DSG-Review-6.jpg.xml,244,378,114,149,500,336,0.622,0.3913690476190476,0.268,0.10416666666666667
513,/content/drive/MyDrive/dataset/d4bec046-caac-4e59-bd05-44de2232d83b___2017-Skoda-Octavia-Front.jpg.jpeg,/content/drive/MyDrive/dataset/d4bec046-caac-4e59-bd05-44de2232d83b___2017-Skoda-Octavia-Front.jpg.xml,215,345,148,192,400,278,0.7,0.6115107913669064,0.325,0.15827338129496402
514,/content/drive/MyDrive/dataset/d5ddd1e6-56ca-4991-994e-cb78fe836a47___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_2013-Nissan-Terrano-Review.jpg,/content/drive/MyDrive/dataset/d5ddd1e6-56ca-4991-994e-cb78fe836a47___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_2013-Nissan-Terrano-Review.xml,451,592,343,391,1024,683,0.50927734375,0.5373352855051244,0.1376953125,0.07027818448023426
515,/content/drive/MyDrive/dataset/d779f6f0-5731-48ed-bd43-836a3f7f2013___product-500x5000.jpeg,/content/drive/MyDrive/dataset/d779f6f0-5731-48ed-bd43-836a3f7f2013___product-500x5000.xml,230,418,121,179,500,268,0.648,0.5597014925373134,0.376,0.21641791044776118
516,/content/drive/MyDrive/dataset/d88b7b9c-a4f4-4af6-af3d-b3017e114e0d___146292-maruti-suzuki-wagon-r-stingray-vxi-ownership-review-dsc_01691.jpg.jpeg,/content/drive/MyDrive/dataset/d88b7b9c-a4f4-4af6-af3d-b3017e114e0d___146292-maruti-suzuki-wagon-r-stingray-vxi-ownership-review-dsc_01691.jpg.xml,169,416,210,267,600,361,0.4875,0.6606648199445984,0.4116666666666667,0.15789473684210525
517,/content/drive/MyDrive/dataset/d9023f53-f90d-4b98-bd52-30796777ddcf___Maruti-Suzuki-Baleno-hatchback-56545.jpg.jpeg,/content/drive/MyDrive/dataset/d9023f53-f90d-4b98-bd52-30796777ddcf___Maruti-Suzuki-Baleno-hatchback-56545.jpg.xml,224,307,156,182,389,267,0.6825192802056556,0.6329588014981273,0.2133676092544987,0.09737827715355805
518,/content/drive/MyDrive/dataset/db4f467d-2d9e-4567-ab68-fce4a8689562___maxresdefault7.jpg.jpeg,/content/drive/MyDrive/dataset/db4f467d-2d9e-4567-ab68-fce4a8689562___maxresdefault7.jpg.xml,1023,1263,605,678,1920,1080,0.5953125,0.5939814814814814,0.125,0.06759259259259259
519,/content/drive/MyDrive/dataset/dc8bb609-7086-431b-9c8b-9520975dabd2___822716205_6_1080x720_maruti-suzuki-ciaz-make-year-2014-petrol-.jpg.jpeg,/content/drive/MyDrive/dataset/dc8bb609-7086-431b-9c8b-9520975dabd2___822716205_6_1080x720_maruti-suzuki-ciaz-make-year-2014-petrol-.jpg.xml,214,331,134,167,500,281,0.545,0.5355871886120996,0.234,0.11743772241992882
520,/content/drive/MyDrive/dataset/dd58e02d-51a5-4bfd-87af-ff51c576086e___2014-mahindra-scorpio-suv-10.jpg.jpeg,/content/drive/MyDrive/dataset/dd58e02d-51a5-4bfd-87af-ff51c576086e___2014-mahindra-scorpio-suv-10.jpg.xml,645,840,456,548,1200,800,0.61875,0.6275,0.1625,0.115
521,/content/drive/MyDrive/dataset/df2f7a76-d701-468f-b54a-c5d63d13b349___CM-Akhilesh-Number-Plate.jpg.jpeg,/content/drive/MyDrive/dataset/df2f7a76-d701-468f-b54a-c5d63d13b349___CM-Akhilesh-Number-Plate.jpg.xml,308,567,196,272,1024,576,0.42724609375,0.40625,0.2529296875,0.13194444444444445
522,/content/drive/MyDrive/dataset/dfafd4ef-5592-41d9-9cbb-fa6a4e03831e___IMG_9082.jpg.jpeg,/content/drive/MyDrive/dataset/dfafd4ef-5592-41d9-9cbb-fa6a4e03831e___IMG_9082.jpg.xml,202,609,88,183,610,338,0.6647540983606557,0.40088757396449703,0.6672131147540984,0.28106508875739644
523,/content/drive/MyDrive/dataset/dfebb432-82cd-4154-b919-0d8be2c0d85a___5e4697c6f639f3f341b2feb170d72795af3fc998.jpg.jpeg,/content/drive/MyDrive/dataset/dfebb432-82cd-4154-b919-0d8be2c0d85a___5e4697c6f639f3f341b2feb170d72795af3fc998.jpg.xml,142,320,197,249,500,378,0.462,0.58994708994709,0.356,0.13756613756613756
524,/content/drive/MyDrive/dataset/dfedf2ad-6596-48d4-a7f6-171e55c8f637___1160575d1383218860-high-security-registration-plates-hsrp-india-wp_20131030_16_01_22_pro.jpg.jpeg,/content/drive/MyDrive/dataset/dfedf2ad-6596-48d4-a7f6-171e55c8f637___1160575d1383218860-high-security-registration-plates-hsrp-india-wp_20131030_16_01_22_pro.jpg.xml,682,935,378,581,1632,918,0.4954044117647059,0.5223311546840959,0.15502450980392157,0.22113289760348584
